"Advertiser name",Category,Manufacturer,"Product code","Product name","Product description","Product affiliate link","Product picture","Price without VAT","Price with VAT","Price with discount, with VAT","Price with discount, without VAT",Currency,"Free shipping","Gift included"
revita.bg,Начало,Funeat,"950370 FUN","Босвелия – За здрави и подвижни стави, 500 mg, 60 таблетки","Босвелията е аюрведична смола, богата на босвелови киселини, които подпомагат гъвкавостта на ставите. Екстрактът поддържа подвижността на ставите при ежедневно физическо натоварване и активно движение. Продуктът е подходящ при скованост, дискомфорт в ставите и ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbosveliya-za-zdravi-i-podvizhni-stavi-500-mg-60-tabletki,http://revita.bg/img/p/1/7/8/4/1/17841.jpg,19.83,19.83,,,EUR,0,0
revita.bg,Начало,Funeat,"950219 FUN","Храносмилателни ензими (ферментирали) – При тежест и подуване след хранене, 30 сашета по 3 g","Ферментиралата ензимна смес от над 100 растения съдържа амилаза и протеаза, които разграждат храната. Те подобряват усвояването на въглехидратите и белтъците и облекчават чувството за тежест. Продуктът е подходящ при тежест след обилно хранене, бавно храносмилане и ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkhranosmilatelni-enzimi-fermentirali-pri-tezhest-i-poduvane-sled-khranene-30-sasheta-po-3-g,http://revita.bg/img/p/1/7/8/4/0/17840.jpg,16.98,16.98,,,EUR,0,0
revita.bg,Начало,Bioform,"023929 BFM","Ленено масло Омега 3-6-9 – За сърцето и нормален холестерол, 920 mg, 90 капсули","Лененото масло е студено пресовано от семена и е богат растителен източник на алфа-линоленова киселина (омега-3). Омега-3, -6 и -9 мастните киселини подпомагат сърдечно-съдовата система и поддържането на нормални нива на холестерол. Продуктът е подходящ за вегани и за ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fleneno-maslo-omega-3-6-9-za-sarceto-i-normalen-kholesterol-920-mg-90-kapsuli,http://revita.bg/img/p/1/7/8/3/4/17834.jpg,34.6,34.6,,,EUR,0,0
revita.bg,Начало,"Aura Herbals","616209 AH","Mycodrop Кордицепс 500 mg + витамин B12 50 µg – При умора и физическо изтощение, 60 капсули","Кордицепсът е адаптогенна гъба с бета-глюкани, която подобрява усвояването на кислорода и повишава издръжливостта. Витамин B12 в активна форма метилкобаламин намалява умората и укрепва нервната система. Продуктът е подходящ за спортуващи и за хора с умствено ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmycodrop-kordiceps-500-mg-vitamin-b12-50-g-pri-umora-i-fizichesko-iztosshenie-60-kapsuli,http://revita.bg/img/p/1/7/8/3/3/17833.jpg,13.65,13.65,,,EUR,0,0
revita.bg,Начало,"Bio Planet","433160 BIO PLANET","Малинов сироп с пчелен мед, 500 ml","Сироп само от две съставки – 65% малини и 35% многофлорален пчелен мед, без добавена захар. Подходящ към горещ чай, палачинки и десерти или разреден с вода за освежаваща напитка. Пастьоризиран за трайност; възможно е да се образува естествена утайка – разклатете преди ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmalinov-sirop-s-pchelen-med-500-ml,http://revita.bg/img/p/1/7/7/2/7/17727.jpg,16.28,16.28,,,EUR,0,0
revita.bg,Начало,PharmoVit,"901013 BIO PLANET","Колаген Бюти – Сияйна кожа и силна коса, 5000 mg, 174 g прах","Съчетава колагенови пептиди VERISOL® с хидролизиран говежди колаген – общо 5000 mg в дневна доза. Биотинът и цинкът укрепват косата и ноктите, а хиалуроновата киселина хидратира кожата отвътре. Pharmovit произвежда добавките си в собствен завод в Полша по стандартите GMP ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkolagen-byuti-siyajna-kozha-i-silna-kosa-5000-mg-174-g-prakh,http://revita.bg/img/p/1/7/7/2/4/17724.jpg,31.04,31.04,,,EUR,0,0
revita.bg,Начало,PharmoVit,"236263 BIO PLANET","Морски колаген от дива треска – Еластична кожа и здрави нокти, 5000 mg, 101,6 g прах","Хидролизиран колаген от кожа на дива атлантическа треска (Gadus morhua) с ниско молекулно тегло за лесно усвояване. Витамин C участва в собствения синтез на колаген в кожата, косата и ноктите. Полската марка Pharmovit следва концепцията Clean Label – без пълнители ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmorski-kolagen-ot-diva-treska-elastichna-kozha-i-zdravi-nokti-5000-mg-1016-g-prakh,http://revita.bg/img/p/1/7/7/1/9/17719.jpg,25.03,25.03,,,EUR,0,0
revita.bg,Начало,"Golden Pharm",010236,"Хималайско мумио (шилажит) – При умора и понижен имунитет, 500 mg, 60 капсули","Мумиото (шилажит) е природна планинска смола с високо съдържание на фулвова киселина и минерали. Подпомага енергийния и глюкозния обмен и укрепва имунната система. Подходящо за вегани и за хора с натоварено ежедневие",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkhimalajsko-mumio-shilazhit-pri-umora-i-ponizhen-imunitet-500-mg-60-kapsuli,http://revita.bg/img/p/1/7/8/5/5/17855.jpg,19.65,19.65,,,EUR,0,0
revita.bg,Начало,Batom,"950788 BIO PLANET","Еритрол, 1 kg","Еритролът е натурален подсладител без калории, който подслажда без покачване на кръвната захар. Замества захарта в съотношение близко до 1:1 при печене, готвене и подслаждане на напитки. Опаковката от 1 kg е практична за често готвене и домашни десерти",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Feritrol-1-kg,http://revita.bg/img/p/1/7/8/4/8/17848.jpg,12.96,12.96,,,EUR,0,0
revita.bg,Начало,"Natures Way",25231,"Пробиотик Примадофилус Кидс, 3 млрд. активни пробиотици, 30 дъвчащи таблетки с вкус на череша + подарък гривна","Пробиотик за поддържане на здравословен стомашно-чревен баланс за деца на възраст от 2 до 12 годиниПОДАРЪК гривна за защита от комари, кърлежи и бълхи. Предлага в четири цвята – синя, червена, розова и кафява и се изпраща на случаен ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fprobiotik-primadofilus-kids-3-mlrd-aktivni-probiotici-30-davchasshi-tabletki-s-vkus-na-cheresha-podarak-grivna,http://revita.bg/img/p/1/7/7/0/0/17700.jpg,12.61,12.61,10.09,10.09,EUR,0,0
revita.bg,Начало,"Double Wood","23024 DW","Берберин 250 mg + цейлонска канела 100 mg – За нормални нива на кръвната захар, 120 капсули","Берберинът е растително алкалоидно съединение, което подпомага усвояването на глюкозата от клетките. Цейлонската канела допълва действието му и подпомага поддържането на нормални нива на кръвната захар. Продуктът е подходящ при повишена кръвна захар и нужда от ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fberberin-250-mg-cejlonska-kanela-100-mg-za-normalni-niva-na-kravnata-zakhar-120-kapsuli,http://revita.bg/img/p/1/7/8/3/5/17835.jpg,35.02,35.02,,,EUR,0,0
revita.bg,Начало,"Double Wood","23070 DW","Магнезий бисглицинат – За мускулите и нервната система, 120 mg, 90 капсули","Магнезият под формата на бисглицинат се усвоява лесно и е щадящ за стомаха. Той подпомага нормалната функция на мускулите и допринася за нормалната работа на нервната система. Продуктът е подходящ при мускулни крампи, умора и повишено физическо или нервно ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmagnezij-bisglicinat-za-muskulite-i-nervnata-sistema-120-mg-90-kapsuli,http://revita.bg/img/p/1/7/8/3/6/17836.jpg,40.27,40.27,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000385 (FB38) ERB","Габър – При хрема и синузит, 50 ml","Габърът е класически препарат от гемотерапията, извлечен от младите пъпки на растението. Глицериновият мацерат подпомага горните дихателни пътища и улеснява дишането. Подходящ е при склонност към възпаления в носоглътката",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fgabar-pri-khrema-i-sinuzit-50-ml,http://revita.bg/img/p/1/7/7/8/5/17785.jpg,10.16,10.16,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000316 (EN31) ERB","Geavin формула с репей, сарсапарила и джинджифил - За черен дроб и детоксикация, 10 ml капки","Репеят и сарсапарилата подпомагат работата на черния дроб и естественото очистване на организма. Джинджифилът стимулира храносмилането и допълва детоксикиращото действие на билковата смес. Формулата е подходяща при натоварен черен дроб, задържане на токсини и ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fgeavin-formula-s-repej-sarsaparila-i-dzhindzhifil-za-cheren-drob-i-detoksikaciya-10-ml-kapki,http://revita.bg/img/p/1/7/7/8/4/17784.jpg,24.33,24.33,,,EUR,0,0
revita.bg,Начало,"Designs for Health","00145 (AGZ060) DFH","AllerGzyme – При подуване и непоносимост към храни, ензимна смес, 240 mg, 60 капсули","Широкоспектърната ензимна смес разгражда белтъчини, мазнини, въглехидрати, лактоза и растителни влакна. Ензимите алфа-галактозидаза и целулаза улесняват смилането на бобови и зеленчуци, които причиняват газове. Подходяща при подуване и дискомфорт след прием на ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fallergzyme-pri-poduvane-i-neponosimost-kam-khrani-enzimna-smes-240-mg-60-kapsuli,http://revita.bg/img/p/1/7/7/9/6/17796.jpg,49.16,49.16,,,EUR,0,0
revita.bg,Начало,"Designs for Health","00307 (COQ100) DFH","CoQnol 100 – За сърце и клетъчна енергия, убиквинол 100 mg, 60 софтгел капсули","Убиквинолът е активната, усвоима форма на коензим Q10 и подпомага производството на енергия в клетките. Улеснява работата на сърдечния мускул и предпазва клетките от оксидативно увреждане. Транс-геранилгераниолът подкрепя собствения синтез на коензим Q10, който ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fcoqnol-100-za-sarce-i-kletachna-energiya-ubikvinol-100-mg-60-softgel-kapsuli,http://revita.bg/img/p/1/7/7/9/7/17797.jpg,57.62,57.62,,,EUR,0,0
revita.bg,Начало,"Designs for Health","00144 (ADP090) DFH","Adrenotone – При хроничен стрес и надбъбречно изтощение, адаптогенна формула, 90 капсули","Адаптогените ашваганда, родиола и женшен помагат на организма да устоява на продължителен стрес. Пантотеновата киселина и витамините от група B поддържат работата на надбъбречните жлези и енергийния обмен. Формулата е подходяща при хронична умора, изтощение и ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fadrenotone-pri-khronichen-stres-i-nadbabrechno-iztosshenie-adaptogenna-formula-90-kapsuli,http://revita.bg/img/p/1/7/7/9/5/17795.jpg,32.77,32.77,,,EUR,0,0
revita.bg,Начало,"Designs for Health","00066 (INO120) DFH","Инозитол (мио-инозитол) – При тревожност и хормонален баланс, 900 mg, 120 капсули","Мио-инозитолът участва в предаването на нервните сигнали и в изграждането на клетъчните мембрани. Подпомага нормалните психични функции и хормоналния баланс на женската репродуктивна система. Подходящ при тревожност, нервно напрежение и нарушен менструален ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Finozitol-mio-inozitol-pri-trevozhnost-i-khormonalen-balans-900-mg-120-kapsuli,http://revita.bg/img/p/1/7/7/9/4/17794.jpg,42.83,42.83,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001993 (EN199) ERB","DK·nobile формула с витамин D3 и K2 - За здрави кости и зъби, 30 ml капки","Витамин D3 подпомага усвояването на калция и изгражда здрави кости и зъби. Витамин K2 насочва калция към костите и предпазва от отлагането му в артериите. Капките са подходящи за деца и възрастни, включително при недостиг на витамин D",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fdknobile-formula-s-vitamin-d3-i-k2-za-zdravi-kosti-i-zabi-30-ml-kapki,http://revita.bg/img/p/1/7/7/9/1/17791.jpg,16.99,16.99,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001856 (EN185) ERB","Fortif Plus формула с псилиум, баобаб и пробиотик - За стомашно-чревния тракт, 30 капсули","Псилиумът и баобабът действат като разтворими фибри и подпомагат нормалната чревна дейност. Пробиотикът Saccharomyces boulardii възстановява баланса на чревната флора. Джинджифилът и лайката успокояват стомаха и облекчават подуването и дискомфорта",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Ffortif-plus-formula-s-psilium-baobab-i-probiotik-za-stomashno-chrevniya-trakt-30-kapsuli,http://revita.bg/img/p/1/7/7/9/0/17790.jpg,13.66,13.66,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001832 (EN183) ERB","Bimbi Forti формула с шипка, бета-глюкани и черен бъз - За детския имунитет, 150 ml сироп","Шипката е богата на витамин C, който подкрепя имунната система на детето. Бета-глюканите от мая активират защитните клетки, а черният бъз действа при първите симптоми на настинка. Сиропът е подходящ за деца при чести настинки и в сезона на вирусите",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbimbi-forti-formula-s-shipka-beta-glyukani-i-cheren-baz-za-detskiya-imunitet-150-ml-sirop,http://revita.bg/img/p/1/7/7/8/9/17789.jpg,12.71,12.71,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000378 (FB37) ERB","Бяла бреза – Бъбреци и задържане на течности, 50 ml капки","Бялата бреза стимулира бъбречната функция и извеждането на излишните течности от организма. Глицериновият мацерат от брезов сок подпомага отделителната система. Подходяща е при отоци, тежест в краката и склонност към задържане на вода",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbyala-breza-babreci-i-zadarzhane-na-technosti-50-ml-kapki,http://revita.bg/img/p/1/7/7/8/8/17788.jpg,10.16,10.16,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001825 (EN182) ERB","Mille Abbracci формула с лавандула, овес и касис - За спокоен сън при деца, 150 ml сироп","Лавандулата и овесът успокояват нервната система и подготвят детето за сън. Глицериновите мацерати от касис и бяла ела намаляват дневното напрежение и раздразнителност. Сиропът се приема лесно и е подходящ за деца над 3 години",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmille-abbracci-formula-s-lavandula-oves-i-kasis-za-spokoen-san-pri-deca-150-ml-sirop,http://revita.bg/img/p/1/7/7/8/2/17782.jpg,12.71,12.71,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001641 (EN164) ERB","Glucoerb формула с гимнема, момордика и канела - За баланс на кръвната захар, 60 таблетки","Гимнемата и момордиката подпомагат поддържането на нормални нива на кръвната захар. Канелата и хромът повишават чувствителността към инсулин и подкрепят метаболизма на глюкозата. Формулата е подходяща при високи стойности на кръвната захар и инсулинова ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fglucoerb-formula-s-gimnema-momordika-i-kanela-za-balans-na-kravnata-zakhar-60-tabletki,http://revita.bg/img/p/1/7/7/8/1/17781.jpg,18.35,18.35,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001627 (EN162) ERB","Baby Gola формула с витамин C, цинк и етерични масла - При възпалено гърло, за деца, 15 ml спрей","Витамин C и цинкът подкрепят имунната защита на детето още при първите признаци на настинка. Етеричните масла от чаено дърво, канела и мащерка успокояват възпаленото гърло и устната кухина. Спреят е удобен за директно приложение и е подходящ за деца над 1 година",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbaby-gola-formula-s-vitamin-c-cink-i-eterichni-masla-pri-vazpaleno-garlo-za-deca-15-ml-sprej,http://revita.bg/img/p/1/7/7/8/0/17780.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001573 (EN157) ERB","Erberos формула с трибулус, мака и муира пуама - За мъжка сила и либидо, 30 таблетки","Бабините зъби (трибулус) и мака подкрепят мъжкото либидо и репродуктивната функция. Муира пуама и дамиана засилват половото желание, а цинкът поддържа нормалните нива на тестостерон. Формулата е подходяща за мъже при намалено либидо, умора и понижен тону",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Ferberos-formula-s-tribulus-maka-i-muira-puama-za-mazhka-sila-i-libido-30-tabletki,http://revita.bg/img/p/1/7/7/7/9/17779.jpg,17.93,17.93,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001498 (EN149) ERB","DMG-Gold формула с диметилглицин, инозитол и витамини B - За енергия и клетъчен метаболизъм, 50 ml капки","Диметилглицинът (DMG) е клетъчно гориво, което подпомага енергийния метаболизъм и издръжливостта. Инозитолът и бетаинът подкрепят чернодробната функция и обмяната на веществата. Витамините от група В допълват формулата и намаляват умората и отпадналостта",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fdmg-gold-formula-s-dimetilglicin-inozitol-i-vitamini-b-za-energiya-i-kletachen-metabolizam-50-ml-kapki,http://revita.bg/img/p/1/7/7/7/8/17778.jpg,29.86,29.86,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001108 (FM110) ERB","Коприва – Детоксикация и здрави бъбреци, 50 ml","Копривата действа диуретично и подпомага естественото очистване на организма. Екстрактът от лист подкрепя бъбреците, отделителната система и извеждането на токсините. Подходяща е при задържане на течности, натоварени бъбреци и нужда от прочистване",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkopriva-detoksikaciya-i-zdravi-babreci-50-ml,http://revita.bg/img/p/1/7/7/7/7/17777.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"001061 (FB106) ERB","Планински ясен с червена лоза – Стави и венозна циркулация, 50 ml капки","Планинският ясен подпомага подвижността на ставите чрез глицеринов мацерат от млади пъпки. Червената лоза укрепва вените и подобрява венозната микроциркулация в краката. Продуктът е подходящ при болки в ставите, тежест и отоци в долните крайници",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fplaninski-yasen-s-chervena-loza-stavi-i-venozna-cirkulaciya-50-ml-kapki,http://revita.bg/img/p/1/7/7/7/6/17776.jpg,10.16,10.16,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000965 (FM96) ERB","Котешки нокът – Подкрепа за имунната система, 50 ml","Котешкият нокът стимулира защитните сили на организма и подкрепя имунната система. Екстрактът от кора съдържа алкалоиди с изразено действие срещу инфекции. Подходящ е при чести настинки, отслабен имунитет и възстановяване след боледуване",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkoteshki-nokat-podkrepa-za-imunnata-sistema-50-ml,http://revita.bg/img/p/1/7/7/7/5/17775.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000958 (FM95) ERB","Златиста папрат – Пикочни пътища и бъбречни камъни, 50 ml капки","Златистата папрат подпомага пикочните пътища. Екстрактът традиционно се използва при склонност към образуване на бъбречни камъни и пясък. Подходяща е при задържане на течности и дискомфорт в отделителната система",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fzlatista-paprat-pikochni-patissha-i-babrechni-kamani-50-ml-kapki,http://revita.bg/img/p/1/7/7/7/4/17774.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000903 (FM90) ERB","Калифорнийски мак – За спокоен сън, 50 ml капки","Калифорнийският мак успокоява нервната система и улеснява естественото заспиване. Екстрактът от надземната част намалява нощните събуждания и подобрява дълбочината на съня. Подходящ е при безсъние, неспокоен сън и нервно напрежение",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkalifornijski-mak-za-spokoen-san-50-ml-kapki,http://revita.bg/img/p/1/7/7/7/3/17773.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000811 (OV81) ERB","Anemivin формула с желязо, витамин C и B12 - При желязодефицитна анемия, 50 ml капки","Желязото участва в образуването на хемоглобин и пренасянето на кислород в кръвта. Витамин C подобрява усвояването на желязото, а витамин B12 подпомага кръвотворенето. Формулата е подходяща при анемия, отпадналост и умора",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fanemivin-formula-s-zhelyazo-vitamin-c-i-b12-pri-zhelyazodeficitna-anemiya-50-ml-kapki,http://revita.bg/img/p/1/7/7/7/2/17772.jpg,17.75,17.75,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000781 (OV78) ERB","Cefavin формула с моминска вратига и дяволски нокът - При главоболие и мигрена, 50 ml капки","Моминската вратига намалява честотата и силата на мигренозните пристъпи. Дяволският нокът облекчава мускулното и ставното напрежение, което често съпътства главоболието. Формулата е подходяща при мигрена, схващания във врата и напрежение в мускулите",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fcefavin-formula-s-mominska-vratiga-i-dyavolski-nokat-pri-glavobolie-i-migrena-50-ml-kapki,http://revita.bg/img/p/1/7/7/7/0/17770.jpg,17.75,17.75,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000767 (OV76) ERB","Corevin формула с глог, валериана и коензим Q10 - За сърцето и кръвоносните съдове, 50 ml капки","Глогът поддържа сърдечния ритъм и тонуса на кръвоносните съдове, а валерианата успокоява нервите. Коензим Q10 захранва сърдечния мускул с енергия, а витамините В контролират хомоцистеина – рисков фактор за съдовете. Формулата е подходяща при сърцебиене, нервно ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fcorevin-formula-s-glog-valeriana-i-koenzim-q10-za-sarceto-i-kravonosnite-sadove-50-ml-kapki,http://revita.bg/img/p/1/7/7/6/9/17769.jpg,17.75,17.75,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000682 (FM68) ERB","Салвия – При прекомерно изпотяване, 50 ml","Салвията регулира дейността на потните жлези и намалява прекомерното изпотяване. Екстрактът от лист на градинския чай действа стягащо и подпомага баланса на телесните течности. Подходяща е при обилно потене, нощно изпотяване и горещи вълни",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fsalviya-pri-prekomerno-izpotyavane-50-ml,http://revita.bg/img/p/1/7/7/6/7/17767.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000699 (FM69) ERB","Глухарче – Черен дроб и бъбреци, 50 ml","Глухарчето стимулира отделянето на жлъчка и подпомага работата на черния дроб. Екстрактът от корен действа диуретично и подкрепя бъбреците и отделителната система. Подходящо е при лошо храносмилане, задържане на течности и нужда от прочистване",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fglukharche-cheren-drob-i-babreci-50-ml,http://revita.bg/img/p/1/7/7/6/8/17768.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000620 (FM62) ERB","Пасифлора – При тревожност и безсъние, 50 ml капки","Пасифлората успокоява нервната система и намалява тревожността и вътрешното напрежение. Екстрактът от цъфтящата надземна част улеснява заспиването и подобрява качеството на съня. Подходяща е при стрес, неспокойствие и нарушен сън",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fpasiflora-pri-trevozhnost-i-bezsanie-50-ml-kapki,http://revita.bg/img/p/1/7/7/6/6/17766.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000590 (FM59) ERB","Дяволски нокът – При болки в ставите, 50 ml","Дяволският нокът съдържа харпагозиди, които ограничават възпалението в ставите. Екстрактът от корен облекчава болката в опорно-двигателния апарат. Подходящ е при артроза, болки в гърба и сковани стави",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fdyavolski-nokat-pri-bolki-v-stavite-50-ml,http://revita.bg/img/p/1/7/7/6/5/17765.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000576 (FM57) ERB","Гинко билоба – Памет и кръвообращение, 50 ml","Гинко билоба подобрява кръвообращението и доставката на кислород към мозъка. Екстрактът от лист поддържа микроциркулацията в крайниците и подпомага паметта и концентрацията. Продуктът е подходящ при разсеяност, студени ръце и крака и умствено натоварване",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fginko-biloba-pamet-i-kravoobrasshenie-50-ml,http://revita.bg/img/p/1/7/7/6/4/17764.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000538 (FM53) ERB","Невен – Храносмилане и стомашно-чревен тракт, 50 ml","Невенът успокоява лигавицата на стомашно-чревния тракт и подпомага доброто храносмилане. Екстрактът от цвят действа благоприятно и върху кожата. Подходящ е при раздразнен стомах, възпалени венци и чувствителна кожа",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fneven-khranosmilane-i-stomashno-chreven-trakt-50-ml,http://revita.bg/img/p/1/7/7/8/7/17787.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000545 (FM54) ERB","Бял трън – Защита на черния дроб, 50 ml","Белият трън съдържа силимарин, който защитава чернодробните клетки от увреждане. Стандартизираният екстракт от семена подпомага регенерацията на черния дроб и естествената детоксикация. Подходящ е при натоварен черен дроб, прием на мазни храни и алкохол",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbyal-tran-zasshita-na-cherniya-drob-50-ml,http://revita.bg/img/p/1/7/7/6/2/17762.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000514 (FM51) ERB","Репей – Кожа, черен дроб и детоксикация, 50 ml","Репеят подпомага естествените процеси на детоксикация в организма. Екстрактът от корен стимулира работата на черния дроб и извеждането на токсините. Подходящ е при акне, мазна кожа и кожни несъвършенства",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Frepej-kozha-cheren-drob-i-detoksikaciya-50-ml,http://revita.bg/img/p/1/7/7/8/6/17786.jpg,10.67,10.67,,,EUR,0,0
revita.bg,Начало,Erbenobili,"000163 (EN16) ERB","Infiavin формула с дяволски нокът, босвелия и бромелаин - При болка в ставите, 42 капсули","Палмитоилетаноламидът (PEA) е естествено противовъзпалително вещество, което успокоява болката в ставите и околните тъкани. Дяволският нокът и босвелията ограничават възпалението, а бромелаинът намалява отока. Формулата е подходяща при артроза, скованост и болки в ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Finfiavin-formula-s-dyavolski-nokat-bosveliya-i-bromelain-pri-bolka-v-stavite-42-kapsuli,http://revita.bg/img/p/1/7/7/5/6/17756.jpg,21.25,21.25,,,EUR,0,0
revita.bg,Начало,"Designs for Health","00393 (BER060) DFH","Berberine Synergy – При висока кръвна захар, берберин 400 mg + алфа-липоева киселина 50 mg, 60 капсули","Берберинът подобрява чувствителността към инсулин и подпомага нормалните нива на кръвната захар. Алфа-липоевата киселина е антиоксидант, който подкрепя обмяната на глюкозата и защитава нервната система. Подходящ при инсулинова резистентност и нарушен ...",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fberberine-synergy-pri-visoka-kravna-zakhar-berberin-400-mg-alfa-lipoeva-kiselina-50-mg-60-kapsuli,http://revita.bg/img/p/1/7/7/9/9/17799.jpg,51.28,51.28,,,EUR,0,0
